Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,No,Travel_Frequently,346,Research & Development,27,2,Human Resources,1,Male,74,4,3,Healthcare Representative,4,Married,10408,7537,1,No,17,4,4,3,20,4,2,28,6,8,2
36,No,Travel_Rarely,861,Research & Development,14,4,Life Sciences,1,Male,59,2,4,Sales Executive,1,Single,14695,2173,6,No,25,3,2,1,7,4,4,15,9,13,10
54,No,Travel_Rarely,1420,Research & Development,6,1,Life Sciences,2,Male,74,1,2,Manufacturing Director,4,Single,9044,7671,1,No,19,3,4,3,6,6,4,28,1,10,1
34,Yes,Travel_Rarely,940,Research & Development,14,4,Human Resources,4,Male,74,4,2,Manager,1,Single,2516,14995,5,No,11,3,3,1,40,5,4,22,9,2,13
27,No,Travel_Frequently,259,Human Resources,12,2,Marketing,1,Male,74,4,2,Manufacturing Director,2,Single,18396,4317,0,No,25,3,1,3,39,4,4,9,2,7,5
29,Yes,Travel_Rarely,1126,Research & Development,27,4,Medical,1,Male,84,4,1,Human Resources,1,Married,15785,4663,6,Yes,13,3,3,0,39,6,3,3,7,7,0
33,No,Non-Travel,318,Sales,22,1,Marketing,3,Male,88,3,4,Healthcare Representative,2,Divorced,18318,12058,6,No,16,3,3,0,29,3,4,11,9,0,6
41,No,Travel_Rarely,1029,Research & Development,26,5,Other,3,Female,34,2,1,Research Director,4,Married,7592,15862,3,No,24,3,2,0,37,4,4,33,7,4,1
36,Yes,Travel_Rarely,608,Sales,12,2,Technical Degree,2,Female,61,1,1,Human Resources,1,Single,4936,22996,3,No,17,3,3,2,34,3,4,3,13,12,0
25,No,Travel_Rarely,862,Sales,8,4,Technical Degree,2,Male,35,4,2,Healthcare Representative,3,Married,18378,19601,9,No,16,3,4,0,1,2,1,19,17,9,8
48,No,Non-Travel,1005,Human Resources,10,2,Technical Degree,2,Female,55,4,5,Manager,3,Married,16806,18343,4,Yes,11,4,1,1,7,5,2,27,8,15,16
38,No,Non-Travel,682,Research & Development,16,5,Human Resources,4,Female,66,4,5,Sales Executive,2,Single,5240,4717,1,No,14,3,2,3,37,0,4,27,8,4,9
34,Yes,Travel_Rarely,1155,Human Resources,20,4,Life Sciences,1,Male,42,3,5,Sales Representative,2,Divorced,6311,3497,8,No,16,3,1,3,3,1,4,5,3,11,5
40,No,Travel_Rarely,728,Research & Development,26,4,Marketing,2,Female,98,1,2,Manufacturing Director,2,Married,6300,21056,9,No,18,3,4,3,36,1,2,13,2,7,2
54,No,Travel_Rarely,621,Research & Development,8,2,Medical,3,Male,54,4,3,Research Scientist,2,Divorced,1917,18809,3,No,20,3,4,3,20,2,2,34,13,7,14
33,No,Travel_Rarely,376,Sales,9,2,Technical Degree,1,Female,42,4,4,Healthcare Representative,4,Married,16132,9579,8,No,25,3,3,1,12,4,3,0,13,11,5
23,No,Travel_Rarely,593,Sales,13,1,Marketing,2,Male,49,3,2,Laboratory Technician,3,Married,13886,13894,2,No,24,3,4,3,8,0,2,18,15,15,2
25,No,Travel_Frequently,928,Research & Development,29,5,Technical Degree,1,Male,89,3,2,Manager,2,Single,15248,19217,8,No,14,4,3,1,28,2,2,0,4,15,9
42,Yes,Travel_Rarely,1052,Research & Development,20,1,Technical Degree,1,Female,50,2,1,Research Director,1,Married,3595,14892,0,Yes,17,3,2,1,40,2,1,12,14,1,11
35,No,Travel_Rarely,1027,Research & Development,17,4,Medical,1,Male,90,2,5,Sales Representative,1,Single,10344,26711,6,No,21,3,1,3,23,1,3,7,8,2,0
42,No,Non-Travel,948,Research & Development,19,2,Other,2,Male,55,1,2,Laboratory Technician,4,Divorced,16649,7074,3,No,13,3,3,3,15,3,1,17,6,15,15
29,Yes,Non-Travel,1161,Sales,17,4,Other,1,Male,83,2,3,Research Director,2,Divorced,18724,5972,6,Yes,18,3,3,3,11,3,2,34,12,1,16
32,No,Travel_Rarely,1436,Research & Development,7,4,Other,1,Male,71,1,4,Research Scientist,1,Divorced,11543,4043,9,No,11,3,2,1,1,4,4,22,7,0,9
43,Yes,Travel_Rarely,1169,Research & Development,28,3,Human Resources,1,Female,40,2,3,Human Resources,2,Married,2815,21938,5,Yes,14,3,4,2,18,4,3,25,11,1,11
58,No,Travel_Rarely,1280,Sales,1,3,Life Sciences,3,Female,66,4,2,Manufacturing Director,1,Divorced,11301,20606,3,No,18,3,3,1,29,6,2,40,3,9,7
43,No,Non-Travel,1202,Research & Development,27,4,Human Resources,2,Male,40,2,2,Sales Executive,4,Single,18198,22975,3,No,20,3,4,2,15,6,2,37,15,5,7
49,No,Travel_Rarely,140,Research & Development,20,2,Marketing,4,Male,56,4,1,Research Director,1,Married,11976,20632,7,No,14,3,3,3,23,2,4,19,5,11,9
27,No,Travel_Frequently,340,Sales,29,4,Human Resources,3,Female,63,1,3,Sales Representative,2,Married,17464,23708,6,Yes,12,4,4,1,12,4,4,1,4,0,9
33,No,Travel_Rarely,1138,Research & Development,14,3,Marketing,1,Male,67,2,1,Healthcare Representative,2,Married,1036,25922,3,No,12,3,3,3,4,3,4,25,0,5,17
24,No,Travel_Rarely,223,Human Resources,17,2,Marketing,1,Female,90,2,3,Healthcare Representative,4,Married,9669,19715,5,Yes,14,3,1,2,22,0,3,35,13,0,9
34,Yes,Travel_Rarely,245,Sales,13,4,Life Sciences,4,Male,82,2,5,Sales Representative,3,Single,8064,12052,5,No,25,3,1,2,37,1,1,24,8,1,6
40,No,Travel_Frequently,785,Research & Development,29,5,Medical,4,Male,94,4,5,Healthcare Representative,2,Single,10625,10791,0,Yes,23,3,1,1,30,3,3,29,17,7,3
43,No,Travel_Frequently,556,Sales,2,5,Life Sciences,3,Male,32,4,3,Research Director,3,Divorced,11449,23718,1,No,14,3,3,1,16,6,4,17,5,13,0
38,No,Non-Travel,469,Research & Development,27,4,Other,1,Male,96,2,1,Manager,2,Married,4841,17587,3,Yes,25,3,4,1,2,5,3,6,14,5,10
39,Yes,Travel_Rarely,860,Research & Development,14,2,Other,4,Male,57,1,5,Healthcare Representative,4,Single,16979,12127,5,Yes,12,3,2,1,25,4,4,26,15,8,4
24,Yes,Non-Travel,348,Sales,1,4,Human Resources,3,Male,43,4,2,Human Resources,1,Divorced,14116,23293,5,Yes,17,3,2,0,12,1,1,10,7,0,7
31,No,Travel_Rarely,1024,Sales,29,4,Marketing,4,Male,81,3,4,Research Scientist,3,Divorced,14786,11680,0,No,25,3,2,0,37,5,3,36,18,4,1
32,No,Travel_Rarely,1170,Research & Development,5,3,Technical Degree,1,Male,59,1,1,Sales Executive,1,Single,16963,2350,7,No,16,3,1,3,21,1,1,7,4,6,1
24,No,Travel_Rarely,866,Research & Development,7,5,Technical Degree,1,Male,87,1,3,Research Director,4,Divorced,17952,3814,1,Yes,21,3,1,2,20,2,1,10,13,8,13
26,No,Travel_Rarely,476,Research & Development,19,3,Marketing,1,Male,83,1,4,Laboratory Technician,4,Divorced,8966,15335,4,No,13,3,1,2,28,4,4,23,6,13,8
25,No,Travel_Rarely,1416,Sales,14,3,Life Sciences,1,Male,98,4,4,Sales Representative,4,Divorced,13675,18328,3,No,18,3,4,3,38,2,3,29,3,10,9
40,Yes,Non-Travel,308,Research & Development,24,4,Medical,2,Male,44,2,2,Research Director,2,Divorced,11119,25825,4,Yes,18,3,1,3,4,1,3,29,0,8,12
46,No,Non-Travel,620,Research & Development,14,3,Life Sciences,2,Male,67,2,1,Manager,2,Married,8353,9170,4,No,11,3,4,3,13,2,1,14,3,3,0
35,Yes,Travel_Rarely,343,Human Resources,15,5,Marketing,2,Female,43,3,4,Human Resources,2,Married,17471,3165,9,No,13,3,4,0,17,4,4,34,13,12,13
48,Yes,Travel_Rarely,1239,Sales,5,3,Marketing,3,Female,86,2,1,Sales Representative,2,Single,14705,3716,7,Yes,15,3,4,3,3,3,1,38,15,3,1
47,No,Travel_Rarely,920,Research & Development,5,5,Medical,3,Male,88,3,2,Healthcare Representative,3,Single,2040,4160,9,No,12,3,3,2,32,0,1,23,6,14,3
56,No,Travel_Rarely,403,Research & Development,29,3,Human Resources,4,Male,37,3,3,Research Director,4,Married,19465,10736,6,No,22,3,2,3,38,5,1,7,9,3,0
52,No,Travel_Rarely,1401,Research & Development,21,5,Human Resources,4,Male,48,2,4,Research Scientist,3,Married,16099,2991,8,No,22,3,4,1,19,3,1,19,9,2,3
35,No,Travel_Rarely,1221,Research & Development,24,3,Medical,3,Female,61,3,4,Sales Representative,2,Single,16825,23653,0,No,15,3,2,2,12,1,3,40,3,7,10
59,Yes,Non-Travel,1419,Sales,2,3,Human Resources,4,Male,58,1,4,Manufacturing Director,1,Married,18877,10367,5,No,21,3,4,2,35,3,2,25,11,4,12
56,No,Travel_Rarely,802,Research & Development,18,2,Technical Degree,3,Male,70,1,1,Human Resources,3,Single,11446,22652,5,No,20,3,4,2,3,2,3,23,5,6,17
34,No,Travel_Rarely,1485,Research & Development,28,5,Human Resources,2,Female,74,1,4,Sales Executive,1,Divorced,16462,7875,1,No,13,3,1,0,34,4,4,21,12,9,9
31,Yes,Travel_Rarely,389,Sales,24,5,Human Resources,3,Male,42,4,1,Sales Representative,2,Single,15267,22422,7,Yes,25,3,2,0,7,3,2,4,0,5,4
48,No,Travel_Rarely,255,Research & Development,9,5,Human Resources,3,Male,56,3,5,Manager,3,Married,2559,24904,5,Yes,19,3,4,2,39,3,1,14,7,13,0
41,No,Travel_Rarely,524,Research & Development,27,1,Technical Degree,4,Male,48,3,5,Research Director,3,Married,13986,15716,9,No,21,4,2,1,35,4,3,35,15,8,13
52,No,Non-Travel,951,Sales,28,3,Human Resources,4,Female,55,1,1,Healthcare Representative,3,Single,5691,15378,8,No,11,3,1,2,5,2,2,36,4,13,15
51,No,Travel_Rarely,151,Human Resources,10,5,Other,3,Male,82,4,5,Sales Executive,1,Divorced,15448,12493,9,No,14,3,4,0,21,0,1,28,6,2,17
20,Yes,Travel_Rarely,1332,Human Resources,26,1,Technical Degree,1,Female,80,2,2,Sales Executive,2,Married,19222,23913,4,No,20,3,1,1,5,3,3,14,2,5,2
54,No,Travel_Rarely,665,Research & Development,18,2,Medical,4,Female,66,1,2,Human Resources,4,Married,4760,11977,6,Yes,16,4,4,2,35,5,2,26,1,2,2
60,No,Travel_Rarely,955,Sales,4,5,Life Sciences,3,Male,38,4,5,Manager,4,Single,13923,11465,5,No,25,3,1,0,8,1,3,7,1,1,3
57,No,Travel_Rarely,984,Research & Development,8,5,Medical,4,Male,81,2,3,Healthcare Representative,2,Married,11232,21413,4,Yes,19,3,1,1,15,6,2,28,9,15,6
43,No,Travel_Rarely,763,Research & Development,18,1,Life Sciences,1,Male,83,4,1,Sales Executive,3,Single,16407,24311,5,No,13,3,3,3,38,2,4,18,8,2,12
40,No,Non-Travel,666,Sales,20,3,Medical,4,Female,32,2,5,Manager,4,Married,7610,12801,3,No,25,4,4,3,37,2,3,30,17,1,8
56,No,Travel_Frequently,314,Research & Development,26,2,Other,3,Female,98,3,1,Manager,3,Married,4865,10182,2,No,13,4,4,2,32,3,3,8,5,1,2
32,Yes,Travel_Rarely,1191,Research & Development,29,5,Life Sciences,3,Male,37,3,5,Laboratory Technician,2,Divorced,13670,15234,0,No,25,3,4,3,17,5,2,9,5,9,16
21,No,Travel_Rarely,1357,Research & Development,29,3,Life Sciences,1,Female,43,4,2,Research Director,1,Married,16600,18939,0,No,22,3,2,0,11,6,4,36,9,10,14
46,No,Travel_Rarely,912,Research & Development,17,2,Marketing,3,Male,32,4,3,Sales Executive,3,Single,7191,13187,5,No,15,3,3,1,26,4,3,9,8,6,9
39,No,Non-Travel,951,Research & Development,16,4,Life Sciences,1,Male,53,2,1,Sales Executive,1,Single,8979,18594,8,Yes,17,3,2,2,0,6,4,32,8,9,14
42,No,Travel_Rarely,1445,Human Resources,18,4,Life Sciences,3,Female,42,4,3,Manager,1,Married,16163,7879,7,No,24,3,4,1,14,3,4,24,2,15,0
30,No,Travel_Rarely,1262,Research & Development,7,2,Marketing,3,Female,72,4,2,Sales Executive,2,Single,3103,8601,1,Yes,15,4,3,1,26,3,3,3,11,14,9
35,No,Travel_Rarely,982,Research & Development,1,1,Human Resources,4,Male,58,2,4,Manager,2,Single,13104,7924,8,No,21,3,1,1,15,4,1,4,10,2,6
50,Yes,Travel_Rarely,1190,Research & Development,28,2,Human Resources,4,Female,80,2,4,Sales Executive,1,Divorced,14681,6655,7,No,18,3,3,0,20,1,2,22,13,7,6
33,No,Travel_Rarely,1257,Research & Development,1,2,Marketing,1,Female,71,3,1,Manager,1,Single,18941,16613,8,No,15,3,1,2,0,4,3,38,18,12,2
59,No,Travel_Rarely,435,Research & Development,18,1,Technical Degree,4,Female,60,1,2,Laboratory Technician,4,Divorced,15237,26605,3,No,17,3,4,3,28,3,4,4,9,15,6
19,No,Travel_Rarely,133,Research & Development,4,1,Life Sciences,2,Female,92,4,1,Research Director,4,Single,9568,2753,8,No,16,3,4,1,2,0,2,7,18,1,8
52,No,Travel_Rarely,969,Research & Development,23,3,Life Sciences,1,Female,55,2,1,Manager,2,Divorced,1073,20600,1,No,24,3,1,1,11,4,3,16,4,10,7
59,No,Travel_Rarely,999,Research & Development,20,3,Marketing,2,Male,47,3,1,Sales Executive,3,Married,4308,13629,0,Yes,20,3,3,1,27,1,2,0,8,10,2
51,No,Travel_Rarely,1368,Research & Development,21,1,Marketing,1,Female,86,1,3,Healthcare Representative,1,Married,5858,16096,8,No,23,3,2,0,38,4,2,11,0,6,4
47,No,Non-Travel,1317,Human Resources,20,4,Technical Degree,2,Male,36,4,5,Research Director,3,Single,6648,20064,9,No,12,3,3,3,36,4,4,34,14,2,12
30,No,Travel_Rarely,1267,Sales,4,4,Other,4,Female,77,3,2,Laboratory Technician,1,Divorced,19428,6776,7,No,13,3,1,1,30,2,1,13,3,8,12
30,No,Travel_Rarely,702,Sales,25,2,Human Resources,4,Male,89,1,3,Manager,2,Divorced,12064,25277,6,No,21,4,1,0,30,2,1,17,6,6,7
35,No,Travel_Rarely,1089,Research & Development,6,5,Medical,3,Female,62,4,5,Healthcare Representative,3,Married,19621,17796,7,No,21,3,2,0,32,3,2,9,5,14,17
49,No,Travel_Rarely,1316,Sales,28,2,Other,2,Male,32,3,1,Manager,2,Married,17989,13033,0,No,14,3,2,1,32,3,4,14,14,8,6
49,No,Travel_Rarely,1274,Sales,3,2,Human Resources,3,Male,33,4,4,Sales Executive,1,Married,11875,10920,8,No,15,3,2,1,39,6,4,32,5,1,9
52,Yes,Non-Travel,700,Sales,6,5,Life Sciences,1,Male,33,1,3,Sales Representative,2,Single,4898,25465,9,Yes,19,3,1,0,10,4,3,18,6,5,9
56,No,Travel_Rarely,621,Sales,13,1,Other,2,Female,71,2,2,Human Resources,3,Married,16467,26453,8,No,16,3,4,0,28,0,2,33,2,4,10
46,Yes,Travel_Frequently,970,Sales,23,4,Marketing,3,Female,38,3,2,Research Scientist,4,Divorced,18788,21360,8,Yes,11,3,3,1,24,5,3,24,12,13,11
46,No,Travel_Rarely,117,Human Resources,7,2,Technical Degree,1,Male,80,1,5,Healthcare Representative,2,Married,1461,7343,5,No,13,3,2,0,12,3,4,15,1,1,12
33,No,Travel_Rarely,1231,Sales,24,5,Human Resources,2,Female,46,4,3,Manufacturing Director,3,Single,12004,21289,3,No,17,3,1,0,18,4,2,7,2,3,7
27,No,Travel_Rarely,384,Research & Development,29,3,Technical Degree,3,Female,46,1,1,Manager,2,Married,3640,14739,1,Yes,18,3,3,1,35,4,1,34,12,3,16
47,Yes,Travel_Rarely,1229,Research & Development,4,2,Human Resources,2,Female,49,1,5,Manager,2,Married,3195,24005,3,No,17,3,2,1,27,5,1,20,8,7,13
42,No,Travel_Rarely,462,Human Resources,1,4,Other,2,Male,43,2,2,Research Scientist,4,Single,6976,20362,6,Yes,15,3,4,2,3,4,3,18,18,12,16
56,No,Travel_Rarely,1160,Sales,6,1,Life Sciences,3,Female,51,3,3,Research Scientist,3,Single,5357,11804,0,Yes,25,3,3,3,2,5,2,10,17,6,15
37,No,Travel_Rarely,214,Research & Development,24,2,Medical,4,Male,81,1,4,Manufacturing Director,3,Single,2468,10907,8,No,20,3,3,1,37,5,4,10,4,12,8
22,No,Non-Travel,409,Research & Development,5,2,Technical Degree,4,Female,56,2,1,Sales Executive,3,Divorced,2951,14863,2,No,18,3,1,1,36,6,3,10,9,4,9
18,No,Travel_Rarely,1060,Research & Development,13,5,Technical Degree,3,Female,72,2,2,Human Resources,1,Single,15905,16255,3,No,19,3,1,1,24,4,1,21,13,8,8
47,No,Travel_Rarely,1178,Research & Development,19,3,Medical,1,Female,32,2,3,Sales Representative,2,Married,15416,23551,4,Yes,17,3,1,3,40,6,4,20,16,0,0
20,No,Travel_Rarely,1206,Research & Development,4,3,Technical Degree,3,Female,37,4,4,Sales Representative,4,Married,16631,11823,2,No,21,3,4,2,34,4,2,26,2,3,2
31,Yes,Travel_Rarely,935,Sales,24,1,Technical Degree,3,Male,39,2,2,Laboratory Technician,3,Married,15566,17774,3,Yes,19,3,3,0,28,2,1,17,6,4,10
47,No,Travel_Frequently,1494,Research & Development,6,4,Human Resources,2,Male,58,2,4,Laboratory Technician,4,Divorced,17454,18241,4,No,11,3,2,3,40,5,4,39,8,7,6
21,No,Travel_Frequently,343,Research & Development,13,1,Human Resources,4,Male,69,2,2,Sales Executive,1,Single,18887,23894,0,No,24,3,4,1,28,1,1,37,4,2,17
35,No,Travel_Rarely,132,Research & Development,29,2,Medical,4,Male,94,2,5,Laboratory Technician,1,Single,18573,24278,8,Yes,19,3,2,1,11,5,2,29,3,13,12
54,No,Travel_Rarely,805,Human Resources,5,2,Life Sciences,4,Male,50,3,5,Laboratory Technician,4,Divorced,14102,25373,9,No,13,3,2,2,34,1,3,32,2,11,17
42,No,Travel_Rarely,970,Sales,13,3,Other,4,Female,53,3,5,Manufacturing Director,3,Single,3797,12356,9,Yes,16,4,1,2,19,4,4,20,12,4,15
18,No,Non-Travel,1486,Human Resources,25,4,Other,3,Female,89,2,3,Manufacturing Director,4,Single,11409,24793,3,No,18,3,2,2,16,3,4,1,8,2,15
32,No,Travel_Rarely,334,Sales,10,5,Technical Degree,2,Male,55,1,5,Laboratory Technician,3,Divorced,17498,23408,8,No,13,3,2,0,11,0,2,12,6,12,9
26,No,Travel_Rarely,1159,Sales,3,4,Life Sciences,4,Male,38,4,3,Research Director,3,Divorced,4934,4459,3,No,14,3,4,3,35,6,1,1,7,6,8
32,No,Travel_Rarely,1368,Sales,23,2,Medical,4,Male,49,1,1,Research Director,1,Married,19301,15289,0,No,17,3,1,3,9,4,1,30,9,9,7
41,No,Travel_Rarely,1052,Sales,25,5,Medical,2,Male,85,1,5,Sales Executive,4,Single,19442,13131,4,No,22,3,2,2,17,0,1,9,0,2,2
21,No,Travel_Rarely,160,Research & Development,27,4,Human Resources,3,Male,65,2,3,Sales Representative,1,Married,15577,13324,8,No,17,3,2,0,29,2,4,22,0,6,8
29,No,Travel_Rarely,872,Sales,13,4,Technical Degree,3,Female,65,1,2,Research Scientist,2,Single,13665,19332,2,Yes,14,3,2,3,7,1,4,21,18,13,1
54,Yes,Travel_Rarely,1203,Sales,27,5,Marketing,3,Male,51,3,3,Sales Executive,1,Married,10475,17646,4,No,19,3,3,1,40,6,1,28,1,1,7
54,No,Non-Travel,819,Human Resources,12,2,Medical,4,Female,30,3,3,Laboratory Technician,3,Married,4913,4822,2,No,23,3,3,1,12,2,4,32,11,6,17
60,No,Travel_Rarely,403,Research & Development,4,4,Technical Degree,4,Male,98,4,2,Manufacturing Director,4,Divorced,16476,19393,2,Yes,13,3,1,1,30,3,3,30,12,8,7
23,No,Travel_Frequently,904,Research & Development,10,5,Life Sciences,4,Female,66,3,3,Manager,2,Single,11428,17571,0,No,22,3,4,3,5,3,2,13,13,11,4
56,No,Travel_Rarely,998,Research & Development,26,2,Human Resources,3,Female,42,3,2,Healthcare Representative,2,Married,17685,25651,1,No,18,3,1,2,6,5,2,9,4,4,5
41,No,Travel_Rarely,213,Research & Development,3,5,Other,4,Female,72,2,4,Manufacturing Director,2,Single,11423,7032,1,Yes,18,3,3,1,20,6,4,17,2,11,9
28,No,Travel_Rarely,418,Sales,17,5,Life Sciences,1,Female,66,3,5,Research Director,2,Married,13174,2225,8,No,23,3,1,2,37,6,3,10,16,5,14
30,No,Travel_Frequently,1270,Research & Development,9,4,Medical,2,Female,54,1,1,Manufacturing Director,4,Divorced,11692,22071,6,No,14,3,4,0,27,6,3,38,0,12,3
51,No,Non-Travel,769,Research & Development,29,2,Medical,1,Female,50,1,3,Research Scientist,3,Single,16451,2387,7,No,17,3,1,1,20,4,1,2,13,9,2
42,Yes,Travel_Rarely,791,Sales,1,4,Life Sciences,1,Female,70,3,2,Laboratory Technician,2,Married,5869,16821,1,Yes,14,3,2,0,20,5,2,1,5,10,8
24,No,Travel_Rarely,119,Research & Development,18,1,Medical,4,Male,71,4,5,Manager,3,Married,4738,12582,8,No,23,3,4,2,23,3,2,7,16,2,15
21,No,Travel_Rarely,1476,Sales,9,1,Technical Degree,2,Male,71,4,3,Research Director,1,Divorced,15409,22163,2,Yes,22,3,4,3,26,3,2,30,3,12,15
25,No,Travel_Rarely,1280,Sales,21,2,Medical,1,Male,31,4,5,Research Director,3,Married,9628,26494,9,No,11,4,4,2,26,5,4,7,5,9,14
37,No,Non-Travel,879,Research & Development,20,5,Human Resources,3,Female,97,3,4,Human Resources,2,Divorced,12173,26240,1,No,11,3,1,1,12,2,3,1,0,4,8
46,Yes,Travel_Rarely,461,Research & Development,25,4,Technical Degree,3,Male,37,4,3,Sales Representative,1,Married,7119,8940,0,Yes,24,3,1,1,28,0,1,21,8,12,16
27,No,Non-Travel,433,Research & Development,9,4,Marketing,3,Female,90,3,2,Research Scientist,1,Single,7964,9678,8,Yes,11,3,2,2,38,1,4,4,3,15,11
60,Yes,Travel_Rarely,629,Research & Development,2,2,Medical,3,Female,43,1,4,Research Director,1,Married,1115,25788,7,Yes,12,3,4,1,27,3,1,6,8,14,7
51,No,Travel_Rarely,113,Sales,19,2,Medical,2,Male,50,4,3,Sales Representative,2,Married,5763,23834,3,Yes,16,3,2,1,36,5,4,19,8,4,13
43,Yes,Travel_Rarely,1200,Sales,28,1,Human Resources,3,Male,53,4,5,Research Director,3,Married,12534,18764,6,Yes,22,3,4,0,28,3,2,27,12,2,17
58,No,Non-Travel,313,Research & Development,16,3,Human Resources,2,Female,79,4,4,Laboratory Technician,4,Married,7417,10735,2,No,20,3,3,3,21,2,1,12,16,7,11
20,No,Travel_Rarely,742,Research & Development,3,2,Other,2,Male,74,1,2,Sales Representative,3,Married,8644,13526,2,No,21,3,1,2,35,6,3,1,2,5,13
23,No,Travel_Rarely,384,Sales,16,3,Life Sciences,2,Female,93,3,3,Human Resources,2,Single,2234,25064,3,No,15,3,2,0,29,6,3,31,5,12,4
22,Yes,Travel_Rarely,1320,Research & Development,21,2,Life Sciences,2,Male,93,1,5,Laboratory Technician,2,Single,13205,12989,1,Yes,21,3,1,1,27,1,4,25,14,2,0
22,No,Travel_Rarely,881,Sales,13,5,Life Sciences,4,Female,55,1,5,Manager,1,Married,5259,7397,9,No,12,3,1,0,22,6,2,2,13,0,12
40,Yes,Travel_Rarely,1155,Research & Development,3,5,Human Resources,1,Male,61,2,4,Research Scientist,3,Married,16381,21594,3,Yes,18,3,3,3,32,6,4,40,12,9,13
26,No,Non-Travel,1134,Sales,10,1,Life Sciences,4,Female,86,4,3,Research Scientist,2,Married,18288,24352,9,No,19,3,3,2,3,2,1,12,8,0,1
52,No,Non-Travel,1434,Research & Development,22,1,Life Sciences,1,Male,82,3,5,Healthcare Representative,2,Married,13106,25448,2,Yes,17,3,4,3,2,0,3,20,14,12,15
37,No,Travel_Rarely,1435,Research & Development,18,3,Marketing,4,Male,62,3,4,Healthcare Representative,4,Single,19013,26626,7,Yes,22,3,3,3,31,2,3,36,13,10,4
59,No,Travel_Rarely,778,Sales,6,2,Life Sciences,3,Male,81,2,1,Sales Representative,3,Married,13064,10538,1,No,24,4,4,0,3,1,3,22,3,9,0
52,No,Travel_Rarely,806,Research & Development,6,4,Medical,2,Male,47,2,5,Research Scientist,1,Married,6428,11705,8,No,25,3,3,0,0,6,3,6,10,11,11
35,No,Travel_Rarely,527,Research & Development,18,1,Other,3,Female,64,1,4,Sales Representative,1,Married,18778,12622,2,No,25,3,3,3,11,1,1,16,1,1,9
34,Yes,Travel_Rarely,692,Sales,6,4,Human Resources,3,Female,41,2,1,Healthcare Representative,1,Married,16722,19713,3,No,22,4,2,1,12,3,3,27,15,9,11
41,No,Travel_Rarely,192,Sales,6,4,Technical Degree,3,Male,80,3,4,Manager,3,Married,12793,3093,9,No,19,3,3,2,33,0,4,29,18,15,15
20,No,Travel_Rarely,557,Sales,22,2,Other,4,Male,39,3,5,Research Director,2,Married,3442,5854,9,No,14,4,2,1,28,4,3,4,15,4,16
49,Yes,Travel_Rarely,545,Sales,28,3,Marketing,3,Male,81,3,1,Manufacturing Director,2,Divorced,12007,6210,2,No,23,3,3,1,8,3,1,23,6,6,12
52,No,Travel_Rarely,180,Research & Development,13,2,Human Resources,2,Female,63,1,4,Sales Representative,4,Married,12584,6505,2,Yes,17,3,2,2,30,6,2,6,10,0,6
55,No,Travel_Rarely,1028,Research & Development,14,1,Human Resources,2,Female,96,4,3,Manager,4,Married,2310,24035,7,Yes,15,3,1,0,6,5,2,33,11,0,2
30,No,Travel_Rarely,204,Research & Development,21,4,Medical,1,Male,68,4,1,Research Scientist,2,Married,7867,23830,7,No,15,3,4,1,12,2,3,32,3,15,4
42,No,Travel_Rarely,724,Sales,7,2,Other,4,Female,37,1,4,Research Director,2,Married,9959,12456,5,No,13,4,3,0,1,2,2,26,15,3,3
26,Yes,Travel_Frequently,1091,Sales,13,2,Other,2,Female,58,3,3,Human Resources,3,Married,9947,13207,3,No,19,3,2,2,32,1,1,13,15,12,14
21,Yes,Travel_Rarely,1439,Sales,15,2,Life Sciences,2,Female,51,3,1,Healthcare Representative,4,Married,6653,5777,0,Yes,23,3,3,1,6,5,3,18,6,9,16
31,No,Travel_Rarely,1372,Research & Development,12,1,Medical,4,Female,99,1,4,Manufacturing Director,1,Married,12087,20739,3,No,20,3,2,0,17,1,1,37,12,14,11
54,No,Travel_Rarely,335,Research & Development,21,3,Life Sciences,3,Female,90,1,5,Manager,1,Single,10269,17076,7,No,15,3,2,0,7,5,2,11,4,5,13
51,No,Travel_Rarely,745,Sales,27,2,Life Sciences,2,Female,72,2,1,Research Director,1,Divorced,15699,3947,5,No,16,3,3,1,11,1,2,2,0,8,3
